Symbol,Primary Issue,Buy Condition 50 DMA,Buy Condition 200 DMA,DMA Diff on Entry,Entry Mistake,Sell Condition 50 DMA,Sell Condition 200 DMA,DMA Diff on Exit,Exit Mistake,Buy Verdict,Sell Verdict,Price Change Since Sell
CHOLAFIN,EARLY EXIT (wasted good entry),-3.24,7.46,11.07,GOOD ENTRY,3.9,7.34,3.31,Sold above both DMAs,Good call,Wrong early sell,9.95
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-9.58,2.7,13.58,GOOD EXIT,Bad call,Good call,-5.28
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-9.58,2.7,13.58,GOOD EXIT,Bad call,Good call,-5.28
BAJFINANCE,EARLY EXIT (wasted good entry),0.04,14.17,14.13,GOOD ENTRY,-1.43,12.36,13.98,Panic sold crossing below 50 DMA | Moderate miss (18.2% left on table),Good call,Wrong early sell,18.25
BAJFINANCE,EARLY EXIT (wasted good entry),0.04,14.17,14.13,GOOD ENTRY,-1.43,12.36,13.98,Panic sold crossing below 50 DMA | Moderate miss (18.4% left on table),Good call,Wrong early sell,18.45
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-11.15,0.69,13.33,GOOD EXIT,Bad call,Good call,-3.88
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-11.15,0.69,13.33,GOOD EXIT,Bad call,Good call,-3.88
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-11.15,0.69,13.33,GOOD EXIT,Bad call,Good call,-3.88
POWERINDIA,WELL EXECUTED,2.83,29.94,26.37,Overbought (>15% above DMA) | GOOD ENTRY,3.4,33.43,29.04,GOOD EXIT,Good call,Good call,-13.75
INDHOTEL,EARLY EXIT (wasted good entry),-3.88,-4.88,-1.04,Below 200 DMA | Death Cross (50<200),-2.47,-4.72,-2.3,N/A,Good call,Wrong early sell,0.88
EICHERMOT,EARLY EXIT (wasted good entry),1.11,7.79,6.6,GOOD ENTRY,15.9,27.75,10.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,1.55
CHOLAFIN,EARLY EXIT (wasted good entry),-3.47,7.22,11.07,GOOD ENTRY,3.9,7.34,3.31,Sold above both DMAs,Good call,Wrong early sell,9.95
CHOLAFIN,EARLY EXIT (wasted good entry),-3.47,7.22,11.07,GOOD ENTRY,3.9,7.34,3.31,Sold above both DMAs,Good call,Wrong early sell,9.95
CHOLAFIN,EARLY EXIT (wasted good entry),-3.47,7.22,11.07,GOOD ENTRY,3.9,7.34,3.31,Sold above both DMAs,Good call,Wrong early sell,9.95
CHOLAFIN,EARLY EXIT (wasted good entry),-3.47,7.22,11.07,GOOD ENTRY,3.9,7.34,3.31,Sold above both DMAs,Good call,Wrong early sell,9.95
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-3.44,-1.42,2.09,GOOD EXIT,Bad call,Good call,-0.22
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-3.44,-1.42,2.09,GOOD EXIT,Bad call,Good call,-0.23
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-3.44,-1.42,2.09,GOOD EXIT,Bad call,Good call,-0.23
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-3.44,-1.42,2.09,GOOD EXIT,Bad call,Good call,-0.23
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-3.44,-1.42,2.09,GOOD EXIT,Bad call,Good call,-0.21
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-3.44,-1.42,2.09,GOOD EXIT,Bad call,Good call,-0.21
ELECON,Bad Entry (but saved by good exit),-4.44,8.81,13.86,GOOD ENTRY,-3.44,-1.42,2.09,GOOD EXIT,Bad call,Good call,-0.21
ELECON,BOTH: Bad Entry + Early Exit,-4.44,8.81,13.86,GOOD ENTRY,-4.23,-2.28,2.04,N/A,Bad call,Wrong early sell,1.19
ELECON,BOTH: Bad Entry + Early Exit,-4.44,8.81,13.86,GOOD ENTRY,-4.23,-2.28,2.04,N/A,Bad call,Wrong early sell,1.2
BSE,WELL EXECUTED,-5.06,29.08,35.96,Overbought (>15% above DMA) | GOOD ENTRY,8.93,14.45,5.07,GOOD EXIT,Good call,Good call,-0.12
BSE,WELL EXECUTED,-5.06,29.08,35.96,Overbought (>15% above DMA) | GOOD ENTRY,8.93,14.45,5.07,GOOD EXIT,Good call,Good call,-0.12
RAJOOENG,Bad Entry (but saved by good exit),,,,No specific issue,,,,GOOD EXIT,Bad call,Good call,-21.34
RAJOOENG,Bad Entry (but saved by good exit),,,,No specific issue,,,,GOOD EXIT,Bad call,Good call,-21.34
BAJFINANCE,BOTH: Bad Entry + Early Exit,0.17,14.29,14.09,GOOD ENTRY,-1.43,12.36,13.98,Panic sold crossing below 50 DMA | Moderate miss (18.4% left on table),Bad call,Wrong early sell,18.45
INDHOTEL,EARLY EXIT (wasted good entry),-0.93,-2.06,-1.14,Below 200 DMA | Death Cross (50<200),-2.47,-4.72,-2.3,N/A,Good call,Wrong early sell,0.88
INDHOTEL,EARLY EXIT (wasted good entry),-0.93,-2.06,-1.14,Below 200 DMA | Death Cross (50<200),-2.47,-4.72,-2.3,N/A,Good call,Wrong early sell,0.88
ELECON,BOTH: Bad Entry + Early Exit,-7.61,5.35,14.03,GOOD ENTRY,-4.23,-2.28,2.04,N/A,Bad call,Wrong early sell,1.2
ELECON,BOTH: Bad Entry + Early Exit,-7.61,5.35,14.03,GOOD ENTRY,-4.23,-2.28,2.04,N/A,Bad call,Wrong early sell,1.2
BAJFINANCE,BOTH: Bad Entry + Early Exit,0.24,14.38,14.1,GOOD ENTRY,-1.43,12.36,13.98,Panic sold crossing below 50 DMA | Moderate miss (18.4% left on table),Bad call,Wrong early sell,18.45
DLF,Bad Entry (but saved by good exit),4.68,10.01,5.08,GOOD ENTRY,-0.19,7.46,7.67,GOOD EXIT,Bad call,Good call,-5.85
POLICYBZR,Bad Entry (but saved by good exit),-1.28,2.83,4.17,No specific issue,-2.27,2.11,4.49,GOOD EXIT,Bad call,Good call,-1.41
POLICYBZR,Bad Entry (but saved by good exit),-1.28,2.83,4.17,No specific issue,-2.27,2.11,4.49,GOOD EXIT,Bad call,Good call,-1.41
POLICYBZR,Bad Entry (but saved by good exit),-1.28,2.83,4.17,No specific issue,-2.27,2.11,4.49,GOOD EXIT,Bad call,Good call,-1.41
INDHOTEL,BOTH: Bad Entry + Early Exit,-0.58,-1.73,-1.16,Below 200 DMA | Death Cross (50<200),-2.47,-4.72,-2.3,N/A,Bad call,Wrong early sell,0.88
CHOLAFIN,EARLY EXIT (wasted good entry),-1.26,9.81,11.21,GOOD ENTRY,3.9,7.34,3.31,Sold above both DMAs,Good call,Wrong early sell,9.95
CHOLAFIN,EARLY EXIT (wasted good entry),-1.26,9.81,11.21,GOOD ENTRY,7.85,11.31,3.2,Sold above both DMAs | Still strong trend (>5% above DMAs),Good call,Wrong early sell,6.74
MAZDOCK,Bad Entry (but saved by good exit),-9.57,16.35,28.66,Overbought (>15% above DMA) | GOOD ENTRY,-11.9,11.66,26.74,GOOD EXIT,Bad call,Good call,-2.72
RAJOOENG,Bad Entry (but saved by good exit),,,,No specific issue,,,,GOOD EXIT,Bad call,Good call,-21.34
RAJOOENG,Bad Entry (but saved by good exit),,,,No specific issue,,,,GOOD EXIT,Bad call,Good call,-21.34
RAJOOENG,Bad Entry (but saved by good exit),,,,No specific issue,,,,GOOD EXIT,Bad call,Good call,-21.34
AARTIPHARM,BOTH: Bad Entry + Early Exit,4.54,28.37,22.79,Overbought (>15% above DMA) | GOOD ENTRY,-12.0,5.35,19.72,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,5.54
AARTIPHARM,BOTH: Bad Entry + Early Exit,4.54,28.37,22.79,Overbought (>15% above DMA) | GOOD ENTRY,-12.0,5.35,19.72,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,5.54
AARTIPHARM,BOTH: Bad Entry + Early Exit,4.54,28.37,22.79,Overbought (>15% above DMA) | GOOD ENTRY,-12.0,5.35,19.72,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,5.54
AARTIPHARM,BOTH: Bad Entry + Early Exit,4.54,28.37,22.79,Overbought (>15% above DMA) | GOOD ENTRY,-12.0,5.35,19.72,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,5.54
AARTIPHARM,BOTH: Bad Entry + Early Exit,4.54,28.37,22.79,Overbought (>15% above DMA) | GOOD ENTRY,-12.0,5.35,19.72,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,5.49
AARTIPHARM,BOTH: Bad Entry + Early Exit,4.54,28.37,22.79,Overbought (>15% above DMA) | GOOD ENTRY,-12.0,5.35,19.72,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,5.44
AARTIPHARM,BOTH: Bad Entry + Early Exit,4.54,28.37,22.79,Overbought (>15% above DMA) | GOOD ENTRY,-12.0,5.35,19.72,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,5.56
AARTIPHARM,BOTH: Bad Entry + Early Exit,4.54,28.37,22.79,Overbought (>15% above DMA) | GOOD ENTRY,-12.0,5.35,19.72,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,5.56
AARTIPHARM,BOTH: Bad Entry + Early Exit,4.54,28.37,22.79,Overbought (>15% above DMA) | GOOD ENTRY,-12.0,5.35,19.72,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,5.52
JASH,Bad Entry (but saved by good exit),0.97,1.51,0.53,Weak DMA Diff (<3%),-7.07,-9.14,-2.22,GOOD EXIT,Bad call,Good call,-4.7
EICHERMOT,EARLY EXIT (wasted good entry),-1.13,5.1,6.29,GOOD ENTRY,15.9,27.75,10.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,1.55
FORCEMOT,BOTH: Bad Entry + Early Exit,27.31,96.76,54.55,Overbought (>15% above DMA),-14.39,31.96,54.14,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,3.83
BHARTIARTL,EARLY EXIT (wasted good entry),2.14,12.98,10.61,GOOD ENTRY,2.39,8.86,6.32,Sold above both DMAs,Good call,Wrong early sell,6.55
EICHERMOT,EARLY EXIT (wasted good entry),-0.42,5.67,6.12,GOOD ENTRY,15.9,27.75,10.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,1.55
EICHERMOT,WELL EXECUTED,-0.42,5.67,6.12,GOOD ENTRY,4.08,22.77,17.96,GOOD EXIT,Good call,Good call,-0.29
BHARTIARTL,EARLY EXIT (wasted good entry),-2.93,7.64,10.89,GOOD ENTRY,2.39,8.86,6.32,Sold above both DMAs,Good call,Wrong early sell,6.55
FORCEMOT,BOTH: Bad Entry + Early Exit,31.9,115.81,63.61,Overbought (>15% above DMA),-11.67,33.67,51.33,Panic sold crossing below 50 DMA,Bad call,Wrong early sell,2.73
NETWEB,EARLY EXIT (wasted good entry),11.74,11.69,-0.04,Death Cross (50<200),17.68,74.77,48.51,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,5.42
NETWEB,EARLY EXIT (wasted good entry),11.74,11.69,-0.04,Death Cross (50<200),17.68,74.77,48.51,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,5.42
NETWEB,EARLY EXIT (wasted good entry),11.74,11.69,-0.04,Death Cross (50<200),17.68,74.77,48.51,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,5.42
NETWEB,EARLY EXIT (wasted good entry),11.74,11.69,-0.04,Death Cross (50<200),17.68,74.77,48.51,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,5.42
PERSISTENT,WELL EXECUTED,-1.24,-6.39,-5.22,Below 200 DMA | Death Cross (50<200),9.39,5.65,-3.42,GOOD EXIT,Good call,Good call,-0.52
FORCEMOT,BOTH: Bad Entry + Early Exit,-1.93,58.51,61.63,Overbought (>15% above DMA) | GOOD ENTRY,-11.67,33.67,51.33,N/A,Bad call,Wrong early sell,2.73
EICHERMOT,Bad Entry (but saved by good exit),15.92,29.72,11.91,Overbought (>15% above DMA),4.08,22.77,17.96,GOOD EXIT,Bad call,Good call,-0.29
NETWEB,EARLY EXIT (wasted good entry),49.37,75.8,17.69,Overbought (>15% above DMA),17.68,74.77,48.51,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,5.44
NETWEB,EARLY EXIT (wasted good entry),49.37,75.8,17.69,Overbought (>15% above DMA),17.68,74.77,48.51,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,5.44
NETWEB,EARLY EXIT (wasted good entry),48.57,78.85,20.38,Overbought (>15% above DMA),17.68,74.77,48.51,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,5.44
PERSISTENT,WELL EXECUTED,-6.59,-11.77,-5.55,Below 200 DMA | Death Cross (50<200),9.39,5.65,-3.42,GOOD EXIT,Good call,Good call,-0.52
PERSISTENT,WELL EXECUTED,-6.59,-11.77,-5.55,Below 200 DMA | Death Cross (50<200),9.39,5.65,-3.42,GOOD EXIT,Good call,Good call,-0.51
NETWEB,EARLY EXIT (wasted good entry),43.39,76.79,23.29,Overbought (>15% above DMA),17.68,74.77,48.51,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,5.44
NETWEB,EARLY EXIT (wasted good entry),43.39,76.79,23.29,Overbought (>15% above DMA),17.68,74.77,48.51,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs),Good call,Wrong early sell,5.44
PERSISTENT,WELL EXECUTED,-8.55,-13.84,-5.78,Below 200 DMA | Death Cross (50<200),9.39,5.65,-3.42,GOOD EXIT,Good call,Good call,-0.51
DIXON,BOTH: Bad Entry + Early Exit,0.38,9.42,9.01,GOOD ENTRY,-9.69,-1.04,9.58,Sold during improving trend | Panic sold crossing below 50 DMA,Bad call,Wrong early sell,0.17
EIMCOELECO,Bad Entry (but saved by good exit),7.2,15.05,7.33,Overbought (>15% above DMA) | GOOD ENTRY,-9.0,-2.95,6.64,GOOD EXIT,Bad call,Good call,-5.83
EIMCOELECO,Bad Entry (but saved by good exit),7.2,15.05,7.33,Overbought (>15% above DMA) | GOOD ENTRY,-9.0,-2.95,6.64,GOOD EXIT,Bad call,Good call,-5.83
EIMCOELECO,Bad Entry (but saved by good exit),7.2,15.05,7.33,Overbought (>15% above DMA) | GOOD ENTRY,-9.0,-2.95,6.64,GOOD EXIT,Bad call,Good call,-5.83
EIMCOELECO,Bad Entry (but saved by good exit),7.2,15.05,7.33,Overbought (>15% above DMA) | GOOD ENTRY,-9.0,-2.95,6.64,GOOD EXIT,Bad call,Good call,-5.82
M&M,WELL EXECUTED,1.4,12.95,11.39,GOOD ENTRY,4.57,17.6,12.46,GOOD EXIT,Good call,Good call,-0.45
M&M,WELL EXECUTED,1.39,13.0,11.45,GOOD ENTRY,4.57,17.6,12.46,GOOD EXIT,Good call,Good call,-0.45
GOLDETF,EARLY EXIT (wasted good entry),2.08,13.22,10.91,GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.8% left on table),Good call,Wrong early sell,24.75
SETFGOLD,EARLY EXIT (wasted good entry),1.92,12.79,10.66,GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.2% left on table),Good call,Wrong early sell,25.22
SETFGOLD,EARLY EXIT (wasted good entry),1.92,12.79,10.66,GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.2% left on table),Good call,Wrong early sell,25.24
SETFGOLD,EARLY EXIT (wasted good entry),1.92,12.79,10.66,GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.2% left on table),Good call,Wrong early sell,25.25
SETFGOLD,EARLY EXIT (wasted good entry),1.92,12.79,10.66,GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.3% left on table),Good call,Wrong early sell,25.3
SETFGOLD,EARLY EXIT (wasted good entry),1.92,12.79,10.66,GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.3% left on table),Good call,Wrong early sell,25.31
SETFGOLD,EARLY EXIT (wasted good entry),1.92,12.79,10.66,GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.3% left on table),Good call,Wrong early sell,25.31
GOLDBEES,EARLY EXIT (wasted good entry),2.03,12.94,10.69,GOOD ENTRY,7.77,20.94,12.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.8% left on table),Good call,Wrong early sell,24.83
GOLDBEES,EARLY EXIT (wasted good entry),2.03,12.94,10.69,GOOD ENTRY,7.77,20.94,12.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.9% left on table),Good call,Wrong early sell,24.85
GOLDETF,EARLY EXIT (wasted good entry),3.46,14.85,11.02,GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.8% left on table),Good call,Wrong early sell,24.75
GOLDETF,EARLY EXIT (wasted good entry),3.46,14.85,11.02,GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.9% left on table),Good call,Wrong early sell,24.87
GOLDETF,EARLY EXIT (wasted good entry),3.46,14.85,11.02,GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.4% left on table),Good call,Wrong early sell,25.36
GOLDETF,EARLY EXIT (wasted good entry),3.46,14.85,11.02,GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.4% left on table),Good call,Wrong early sell,25.38
GOLDETF,EARLY EXIT (wasted good entry),3.46,14.85,11.02,GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.4% left on table),Good call,Wrong early sell,25.38
SETFGOLD,EARLY EXIT (wasted good entry),7.23,18.95,10.93,Overbought (>15% above DMA) | GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.3% left on table),Good call,Wrong early sell,25.31
SETFGOLD,EARLY EXIT (wasted good entry),7.23,18.95,10.93,Overbought (>15% above DMA) | GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.3% left on table),Good call,Wrong early sell,25.31
SETFGOLD,EARLY EXIT (wasted good entry),7.23,18.95,10.93,Overbought (>15% above DMA) | GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.3% left on table),Good call,Wrong early sell,25.31
SETFGOLD,EARLY EXIT (wasted good entry),7.23,18.95,10.93,Overbought (>15% above DMA) | GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.4% left on table),Good call,Wrong early sell,25.39
SETFGOLD,EARLY EXIT (wasted good entry),7.23,18.95,10.93,Overbought (>15% above DMA) | GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.5% left on table),Good call,Wrong early sell,25.51
SETFGOLD,EARLY EXIT (wasted good entry),7.23,18.95,10.93,Overbought (>15% above DMA) | GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.5% left on table),Good call,Wrong early sell,25.53
SETFGOLD,EARLY EXIT (wasted good entry),7.23,18.95,10.93,Overbought (>15% above DMA) | GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.5% left on table),Good call,Wrong early sell,25.54
SETFGOLD,EARLY EXIT (wasted good entry),7.23,18.95,10.93,Overbought (>15% above DMA) | GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.5% left on table),Good call,Wrong early sell,25.54
SETFGOLD,EARLY EXIT (wasted good entry),7.23,18.95,10.93,Overbought (>15% above DMA) | GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.6% left on table),Good call,Wrong early sell,25.56
SETFGOLD,EARLY EXIT (wasted good entry),7.23,18.95,10.93,Overbought (>15% above DMA) | GOOD ENTRY,8.81,21.83,11.96,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.6% left on table),Good call,Wrong early sell,25.6
GOLDBEES,EARLY EXIT (wasted good entry),6.73,18.61,11.13,Overbought (>15% above DMA) | GOOD ENTRY,7.77,20.94,12.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.9% left on table),Good call,Wrong early sell,24.85
GOLDBEES,EARLY EXIT (wasted good entry),6.73,18.61,11.13,Overbought (>15% above DMA) | GOOD ENTRY,7.77,20.94,12.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.9% left on table),Good call,Wrong early sell,24.85
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.4% left on table),Good call,Wrong early sell,25.38
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.4% left on table),Good call,Wrong early sell,25.4
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.4% left on table),Good call,Wrong early sell,25.43
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.6% left on table),Good call,Wrong early sell,25.63
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.7% left on table),Good call,Wrong early sell,25.67
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.7% left on table),Good call,Wrong early sell,25.68
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.7% left on table),Good call,Wrong early sell,25.7
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.7% left on table),Good call,Wrong early sell,25.72
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.6% left on table),Good call,Wrong early sell,24.58
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.7% left on table),Good call,Wrong early sell,24.69
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.7% left on table),Good call,Wrong early sell,24.7
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.0% left on table),Good call,Wrong early sell,25.03
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.1% left on table),Good call,Wrong early sell,25.14
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.2% left on table),Good call,Wrong early sell,25.18
GOLDETF,EARLY EXIT (wasted good entry),8.42,21.1,11.69,Overbought (>15% above DMA) | GOOD ENTRY,9.11,22.45,12.23,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.2% left on table),Good call,Wrong early sell,25.23
GOLDBEES,EARLY EXIT (wasted good entry),8.65,21.11,11.46,Overbought (>15% above DMA) | GOOD ENTRY,7.77,20.94,12.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.9% left on table),Good call,Wrong early sell,24.85
GOLDBEES,EARLY EXIT (wasted good entry),8.65,21.11,11.46,Overbought (>15% above DMA) | GOOD ENTRY,7.77,20.94,12.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.9% left on table),Good call,Wrong early sell,24.85
GOLDBEES,EARLY EXIT (wasted good entry),8.65,21.11,11.46,Overbought (>15% above DMA) | GOOD ENTRY,7.77,20.94,12.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.9% left on table),Good call,Wrong early sell,24.85
GOLDBEES,EARLY EXIT (wasted good entry),8.65,21.11,11.46,Overbought (>15% above DMA) | GOOD ENTRY,7.77,20.94,12.22,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (24.9% left on table),Good call,Wrong early sell,24.86
HDFCGOLD,BOTH: Bad Entry + Early Exit,11.99,25.38,11.96,Overbought (>15% above DMA) | GOOD ENTRY,6.41,19.6,12.39,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.6% left on table),Bad call,Wrong early sell,25.65
HDFCGOLD,BOTH: Bad Entry + Early Exit,11.99,25.38,11.96,Overbought (>15% above DMA) | GOOD ENTRY,6.41,19.6,12.39,Sold above both DMAs | Sold during improving trend | Still strong trend (>5% above DMAs) | Large miss (25.7% left on table),Bad call,Wrong early sell,25.68
